date,tmax,sun_hr,season
2005-01-01,18.9,11.448408333333333,Summer
2005-01-02,18.2,14.553722222222223,Summer
2005-01-03,25.9,12.33923888888889,Summer
2005-01-04,24.2,10.650383333333332,Summer
2005-01-05,19.5,9.461919444444446,Summer
2005-01-06,17.6,14.381391666666667,Summer
2005-01-07,16.8,12.612997222222223,Summer
2005-01-08,19.3,12.918480555555556,Summer
2005-01-09,25.0,14.449288888888889,Summer
2005-01-10,29.1,14.431069444444445,Summer
2005-01-11,35.4,13.813977777777778,Summer
2005-01-12,24.3,13.66818888888889,Summer
2005-01-13,32.7,14.371852777777777,Summer
2005-01-14,27.3,11.691613888888888,Summer
2005-01-15,24.7,9.100694444444445,Summer
2005-01-16,20.4,12.210066666666666,Summer
2005-01-17,20.8,8.318955555555556,Summer
2005-01-18,24.3,13.765083333333335,Summer
2005-01-19,32.6,13.514855555555556,Summer
2005-01-20,26.2,13.076113888888889,Summer
2005-01-21,21.4,11.756752777777777,Summer
2005-01-22,21.5,12.832697222222222,Summer
2005-01-23,24.4,13.844041666666667,Summer
2005-01-24,26.0,13.50518611111111,Summer
2005-01-25,34.2,13.780263888888888,Summer
2005-01-26,33.6,13.356955555555556,Summer
2005-01-27,27.7,11.677138888888889,Summer
2005-01-28,34.8,10.248072222222222,Summer
2005-01-29,20.7,0.2574361111111111,Summer
2005-01-30,21.8,12.908441666666667,Summer
2005-01-31,30.4,13.339466666666667,Summer
2005-02-01,33.7,11.077783333333333,Summer
2005-02-02,13.3,0.0,Summer
2005-02-03,16.3,9.058527777777778,Summer
2005-02-04,18.1,9.382863888888888,Summer
2005-02-05,20.5,10.253963888888888,Summer
2005-02-06,20.9,13.139399999999998,Summer
2005-02-07,30.7,12.0,Summer
2005-02-08,19.5,4.155822222222222,Summer
2005-02-09,19.3,12.547208333333332,Summer
2005-02-10,17.5,12.879938888888889,Summer
2005-02-11,19.4,12.677097222222223,Summer
2005-02-12,17.3,8.716375,Summer
2005-02-13,20.0,13.0,Summer
2005-02-14,29.2,13.0,Summer
2005-02-15,23.5,1.1993916666666669,Summer
2005-02-16,17.6,10.756641666666667,Summer
2005-02-17,20.5,13.0,Summer
2005-02-18,27.7,10.482744444444444,Summer
2005-02-19,21.2,10.47301111111111,Summer
2005-02-20,22.2,12.709327777777778,Summer
2005-02-21,23.6,11.381125,Summer
2005-02-22,24.7,12.826424999999999,Summer
2005-02-23,29.7,12.751280555555555,Summer
2005-02-24,30.6,12.0,Summer
2005-02-25,18.2,7.701386111111112,Summer
2005-02-26,19.0,11.584486111111111,Summer
2005-02-27,21.6,12.86991388888889,Summer
2005-02-28,31.5,12.829552777777778,Summer
2005-03-01,34.0,12.789022222222224,Autumn
2005-03-02,17.7,11.125644444444445,Autumn
2005-03-03,19.9,12.707580555555555,Autumn
2005-03-04,20.9,10.902316666666666,Autumn
2005-03-05,16.1,11.240930555555556,Autumn
2005-03-06,18.3,10.062241666666667,Autumn
2005-03-07,19.1,11.036644444444445,Autumn
2005-03-08,18.4,7.191247222222223,Autumn
2005-03-09,20.0,12.433436111111112,Autumn
2005-03-10,19.8,8.770833333333334,Autumn
2005-03-11,26.9,10.759291666666666,Autumn
2005-03-12,30.1,11.74542222222222,Autumn
2005-03-13,33.0,12.300513888888888,Autumn
2005-03-14,33.2,12.260144444444444,Autumn
2005-03-15,21.4,9.61768611111111,Autumn
2005-03-16,16.1,7.869430555555556,Autumn
2005-03-17,18.9,8.70725,Autumn
2005-03-18,21.7,11.783908333333333,Autumn
2005-03-19,24.5,11.601336111111111,Autumn
2005-03-20,26.7,11.621966666666667,Autumn
2005-03-21,22.4,11.125291666666667,Autumn
2005-03-22,20.5,9.408519444444444,Autumn
2005-03-23,20.5,11.199977777777777,Autumn
2005-03-24,17.9,4.374144444444444,Autumn
2005-03-25,14.2,5.06018611111111,Autumn
2005-03-26,19.7,11.256633333333333,Autumn
2005-03-27,22.9,9.512627777777778,Autumn
2005-03-28,18.6,10.4289,Autumn
2005-03-29,22.6,5.793344444444445,Autumn
2005-03-30,25.5,11.0,Autumn
2005-03-31,25.9,11.052966666666666,Autumn
2005-04-01,28.7,11.060744444444445,Autumn
2005-04-02,29.6,10.080477777777778,Autumn
2005-04-03,24.9,6.310905555555555,Autumn
2005-04-04,18.1,11.0,Autumn
2005-04-05,24.0,11.01051111111111,Autumn
2005-04-06,20.4,11.018266666666667,Autumn
2005-04-07,20.9,10.412838888888889,Autumn
2005-04-08,26.6,10.990441666666666,Autumn
2005-04-09,30.4,10.965994444444444,Autumn
2005-04-10,31.9,9.395294444444444,Autumn
2005-04-11,19.4,10.917375000000002,Autumn
2005-04-12,20.5,10.893255555555555,Autumn
2005-04-13,26.8,10.869297222222222,Autumn
2005-04-14,20.4,0.0,Autumn
2005-04-15,20.0,8.373277777777778,Autumn
2005-04-16,20.8,10.689875,Autumn
2005-04-17,24.7,10.451469444444445,Autumn
2005-04-18,18.9,9.725575,Autumn
2005-04-19,16.5,7.940966666666666,Autumn
2005-04-20,17.5,10.345638888888889,Autumn
2005-04-21,23.2,10.68672222222222,Autumn
2005-04-22,24.7,10.66543888888889,Autumn
2005-04-23,25.1,10.611141666666667,Autumn
2005-04-24,25.0,8.200730555555555,Autumn
2005-04-25,19.4,7.3850138888888885,Autumn
2005-04-26,18.4,10.548569444444444,Autumn
2005-04-27,24.3,10.298641666666667,Autumn
2005-04-28,26.5,10.284755555555556,Autumn
2005-04-29,16.3,6.561497222222222,Autumn
2005-04-30,18.9,5.803091666666667,Autumn
2005-05-01,15.5,7.148386111111111,Autumn
2005-05-02,20.1,9.922258333333332,Autumn
2005-05-03,21.5,9.27803888888889,Autumn
2005-05-04,22.6,9.094455555555555,Autumn
2005-05-05,20.7,7.849061111111111,Autumn
2005-05-06,15.2,9.900683333333333,Autumn
2005-05-07,15.9,9.894994444444446,Autumn
2005-05-08,15.7,9.563911111111112,Autumn
2005-05-09,16.2,9.795522222222221,Autumn
2005-05-10,18.3,9.7893,Autumn
2005-05-11,16.8,6.398524999999999,Autumn
2005-05-12,15.6,5.6951833333333335,Autumn
2005-05-13,15.3,8.274255555555555,Autumn
2005-05-14,19.5,9.71746388888889,Autumn
2005-05-15,17.8,9.638336111111112,Autumn
2005-05-16,15.9,4.325216666666667,Autumn
2005-05-17,17.1,8.582611111111111,Autumn
2005-05-18,17.1,8.072416666666667,Autumn
2005-05-19,16.2,9.221338888888889,Autumn
2005-05-20,17.8,9.632633333333334,Autumn
2005-05-21,17.7,6.3557194444444445,Autumn
2005-05-22,20.1,9.605183333333335,Autumn
2005-05-23,20.2,9.52773611111111,Autumn
2005-05-24,19.1,9.0,Autumn
2005-05-25,13.9,8.307786111111112,Autumn
2005-05-26,14.0,8.875430555555555,Autumn
2005-05-27,12.4,7.460497222222222,Autumn
2005-05-28,12.3,8.549730555555556,Autumn
2005-05-29,14.2,8.152755555555554,Autumn
2005-05-30,14.6,8.023280555555555,Autumn
2005-05-31,13.1,2.0202472222222223,Autumn
2005-06-01,12.5,2.6434416666666665,Winter
2005-06-02,13.9,8.656497222222223,Winter
2005-06-03,16.6,9.142255555555556,Winter
2005-06-04,17.3,8.774555555555557,Winter
2005-06-05,16.3,9.059941666666667,Winter
2005-06-06,18.1,6.867936111111111,Winter
2005-06-07,20.0,9.070294444444444,Winter
2005-06-08,20.7,8.538,Winter
2005-06-09,18.9,7.804233333333333,Winter
2005-06-10,18.0,2.852422222222222,Winter
2005-06-11,16.1,3.0,Winter
2005-06-12,17.2,9.0,Winter
2005-06-13,16.8,9.003127777777777,Winter
2005-06-14,14.2,9.0,Winter
2005-06-15,13.0,7.941719444444444,Winter
2005-06-16,13.0,8.075430555555556,Winter
2005-06-17,13.0,8.504922222222223,Winter
2005-06-18,14.5,8.295158333333333,Winter
2005-06-19,11.9,1.9081916666666665,Winter
2005-06-20,12.8,3.978825,Winter
2005-06-21,14.2,6.285772222222222,Winter
2005-06-22,10.7,4.91685,Winter
2005-06-23,13.9,7.946288888888889,Winter
2005-06-24,13.2,9.0,Winter
2005-06-25,14.5,9.0,Winter
2005-06-26,14.2,9.0,Winter
2005-06-27,13.0,9.0,Winter
2005-06-28,11.8,8.077311111111111,Winter
2005-06-29,13.4,9.0,Winter
2005-06-30,11.0,0.0,Winter
2005-07-01,12.6,0.0,Winter
2005-07-02,14.3,8.0,Winter
2005-07-03,15.1,7.504677777777778,Winter
2005-07-04,14.1,8.481738888888888,Winter
2005-07-05,15.2,9.026741666666666,Winter
2005-07-06,16.5,9.0,Winter
2005-07-07,14.9,8.0,Winter
2005-07-08,11.9,5.9662444444444445,Winter
2005-07-09,9.3,0.6199333333333334,Winter
2005-07-10,12.8,9.0,Winter
2005-07-11,11.8,1.7857055555555554,Winter
2005-07-12,11.3,0.07300000000000001,Winter
2005-07-13,11.8,4.140741666666667,Winter
2005-07-14,12.2,7.74335,Winter
2005-07-15,11.3,8.280972222222223,Winter
2005-07-16,12.8,6.0807416666666665,Winter
2005-07-17,11.7,9.0,Winter
2005-07-18,13.5,9.073291666666666,Winter
2005-07-19,13.9,9.067819444444444,Winter
2005-07-20,14.2,9.062100000000001,Winter
2005-07-21,14.4,9.166205555555555,Winter
2005-07-22,15.3,9.152997222222222,Winter
2005-07-23,15.0,8.153847222222222,Winter
2005-07-24,16.0,8.441044444444444,Winter
2005-07-25,15.4,4.374577777777778,Winter
2005-07-26,13.4,3.6637638888888886,Winter
2005-07-27,15.5,8.19971111111111,Winter
2005-07-28,16.5,9.247002777777778,Winter
2005-07-29,16.3,8.135730555555556,Winter
2005-07-30,15.1,8.144519444444445,Winter
2005-07-31,15.4,9.245741666666666,Winter
2005-08-01,16.0,9.117961111111113,Winter
2005-08-02,16.9,9.52303611111111,Winter
2005-08-03,16.9,9.416702777777777,Winter
2005-08-04,11.3,7.403894444444445,Winter
2005-08-05,13.7,9.646436111111111,Winter
2005-08-06,14.6,9.802375000000001,Winter
2005-08-07,12.9,6.1983250000000005,Winter
2005-08-08,14.3,9.676516666666666,Winter
2005-08-09,14.7,6.362516666666667,Winter
2005-08-10,8.8,9.724216666666667,Winter
2005-08-11,9.4,9.971547222222222,Winter
2005-08-12,11.1,8.77801111111111,Winter
2005-08-13,15.2,7.673011111111111,Winter
2005-08-14,13.1,6.528294444444445,Winter
2005-08-15,12.8,7.6090583333333335,Winter
2005-08-16,16.2,10.373894444444444,Winter
2005-08-17,15.4,10.57865,Winter
2005-08-18,18.0,9.679200000000002,Winter
2005-08-19,14.9,3.1441166666666667,Winter
2005-08-20,14.6,7.258488888888889,Winter
2005-08-21,15.2,8.18923888888889,Winter
2005-08-22,12.5,10.75693888888889,Winter
2005-08-23,12.9,9.260275,Winter
2005-08-24,12.4,6.228875,Winter
2005-08-25,14.0,10.810905555555555,Winter
2005-08-26,12.4,8.065097222222223,Winter
2005-08-27,18.2,9.098613888888888,Winter
2005-08-28,19.0,10.85311111111111,Winter
2005-08-29,19.6,10.867166666666668,Winter
2005-08-30,17.6,9.11506388888889,Winter
2005-08-31,16.0,10.89525,Winter
2005-09-01,12.4,10.707719444444445,Spring
2005-09-02,13.4,10.869847222222221,Spring
2005-09-03,15.8,9.036208333333333,Spring
2005-09-04,15.0,10.951319444444444,Spring
2005-09-05,14.5,10.96668888888889,Spring
2005-09-06,18.4,10.97931111111111,Spring
2005-09-07,18.7,9.872847222222223,Spring
2005-09-08,21.3,11.126427777777778,Spring
2005-09-09,22.5,10.886630555555556,Spring
2005-09-10,20.2,5.363561111111111,Spring
2005-09-11,13.3,9.352444444444446,Spring
2005-09-12,11.7,10.761419444444444,Spring
2005-09-13,14.3,9.577241666666666,Spring
2005-09-14,16.9,11.129991666666667,Spring
2005-09-15,13.9,10.0,Spring
2005-09-16,15.3,9.639183333333333,Spring
2005-09-17,11.5,8.272183333333334,Spring
2005-09-18,16.0,11.655905555555556,Spring
2005-09-19,14.9,10.60761388888889,Spring
2005-09-20,15.4,8.413441666666667,Spring
2005-09-21,19.1,11.198641666666667,Spring
2005-09-22,20.4,8.753480555555555,Spring
2005-09-23,16.9,7.752744444444445,Spring
2005-09-24,13.5,4.2655972222222225,Spring
2005-09-25,16.7,10.354619444444443,Spring
2005-09-26,15.1,9.933652777777779,Spring
2005-09-27,17.0,11.890858333333332,Spring
2005-09-28,20.2,6.894733333333334,Spring
2005-09-29,15.9,11.941397222222221,Spring
2005-09-30,18.1,11.966422222222223,Spring
2005-10-01,22.3,10.346055555555557,Spring
2005-10-02,21.3,12.067411111111111,Spring
2005-10-03,16.6,11.784594444444444,Spring
2005-10-04,18.3,11.100972222222222,Spring
2005-10-05,18.2,4.104386111111111,Spring
2005-10-06,15.1,12.0,Spring
2005-10-07,14.5,5.221986111111112,Spring
2005-10-08,14.3,9.19635277777778,Spring
2005-10-09,14.7,11.086191666666666,Spring
2005-10-10,19.2,12.251925,Spring
2005-10-11,15.4,11.244652777777778,Spring
2005-10-12,18.6,12.0,Spring
2005-10-13,21.3,12.148541666666667,Spring
2005-10-14,14.3,12.310583333333334,Spring
2005-10-15,17.4,12.618630555555555,Spring
2005-10-16,18.9,12.535347222222223,Spring
2005-10-17,19.3,10.581925,Spring
2005-10-18,22.8,11.875922222222222,Spring
2005-10-19,22.5,8.078027777777779,Spring
2005-10-20,20.4,6.471441666666666,Spring
2005-10-21,19.5,3.037661111111111,Spring
2005-10-22,19.3,11.005802777777777,Spring
2005-10-23,24.1,12.972819444444445,Spring
2005-10-24,20.3,12.707869444444444,Spring
2005-10-25,19.7,11.840069444444444,Spring
2005-10-26,20.4,13.107511111111112,Spring
2005-10-27,17.9,13.223536111111112,Spring
2005-10-28,22.9,11.778880555555556,Spring
2005-10-29,23.8,7.8280972222222225,Spring
2005-10-30,17.4,6.761875,Spring
2005-10-31,23.3,13.183669444444444,Spring
2005-11-01,28.0,13.327969444444445,Spring
2005-11-02,28.7,12.716561111111112,Spring
2005-11-03,26.6,12.889275,Spring
2005-11-04,19.0,11.058275,Spring
2005-11-05,22.3,13.676980555555556,Spring
2005-11-06,27.3,13.002897222222222,Spring
2005-11-07,23.4,5.116175,Spring
2005-11-08,23.8,11.316458333333333,Spring
2005-11-09,29.5,12.76533888888889,Spring
2005-11-10,17.2,9.034572222222222,Spring
2005-11-11,16.7,12.5237,Spring
2005-11-12,18.1,12.343677777777778,Spring
2005-11-13,18.5,13.890191666666666,Spring
2005-11-14,25.1,13.307616666666666,Spring
2005-11-15,15.5,12.0,Spring
2005-11-16,18.5,13.928438888888888,Spring
2005-11-17,25.9,13.9403,Spring
2005-11-18,25.8,4.496533333333334,Spring
2005-11-19,18.2,10.92072777777778,Spring
2005-11-20,16.9,13.594358333333334,Spring
2005-11-21,20.2,13.982908333333334,Spring
2005-11-22,18.2,13.410002777777779,Spring
2005-11-23,23.5,14.0,Spring
2005-11-24,24.3,13.32323888888889,Spring
2005-11-25,27.7,13.694047222222222,Spring
2005-11-26,19.8,11.9164,Spring
2005-11-27,16.7,14.0,Spring
2005-11-28,17.9,12.905486111111111,Spring
2005-11-29,23.5,9.017394444444443,Spring
2005-11-30,23.9,13.869147222222223,Spring
2005-12-01,30.7,13.833336111111112,Summer
2005-12-02,24.7,6.0,Summer
2005-12-03,18.6,12.621702777777777,Summer
2005-12-04,27.2,14.068444444444445,Summer
2005-12-05,26.2,14.152025,Summer
2005-12-06,21.9,4.493911111111111,Summer
2005-12-07,22.5,13.35667222222222,Summer
2005-12-08,20.8,14.039861111111112,Summer
2005-12-09,20.8,12.98301111111111,Summer
2005-12-10,19.0,14.00118611111111,Summer
2005-12-11,26.6,14.294186111111111,Summer
2005-12-12,29.1,10.183577777777778,Summer
2005-12-13,20.0,14.37376388888889,Summer
2005-12-14,21.6,14.368147222222223,Summer
2005-12-15,29.2,9.706175000000002,Summer
2005-12-16,20.7,11.174291666666665,Summer
2005-12-17,20.3,14.352647222222222,Summer
2005-12-18,19.7,11.240477777777778,Summer
2005-12-19,20.0,14.526808333333333,Summer
2005-12-20,30.8,14.605430555555557,Summer
2005-12-21,29.7,12.232524999999999,Summer
2005-12-22,22.4,14.621905555555555,Summer
2005-12-23,34.5,9.992238888888888,Summer
2005-12-24,22.3,14.30563888888889,Summer
2005-12-25,21.6,11.680024999999999,Summer
2005-12-26,25.4,14.59505,Summer
2005-12-27,32.7,12.951863888888889,Summer
2005-12-28,26.5,14.340919444444443,Summer
2005-12-29,30.9,14.59428888888889,Summer
2005-12-30,36.2,14.586269444444444,Summer
2005-12-31,40.5,14.569433333333333,Summer
2006-01-01,32.6,5.890927777777778,Summer
2006-01-02,20.7,14.123199999999999,Summer
2006-01-03,18.7,12.0,Summer
2006-01-04,18.8,11.841563888888889,Summer
2006-01-05,22.0,14.518566666666665,Summer
2006-01-06,22.5,14.504144444444444,Summer
2006-01-07,24.8,14.060836111111112,Summer
2006-01-08,27.4,13.793002777777778,Summer
2006-01-09,28.8,1.812136111111111,Summer
2006-01-10,28.1,9.247827777777777,Summer
2006-01-11,19.6,4.809608333333333,Summer
2006-01-12,23.1,14.112883333333333,Summer
2006-01-13,20.4,12.96205,Summer
2006-01-14,20.5,13.560513888888888,Summer
2006-01-15,21.5,10.653341666666666,Summer
2006-01-16,26.1,13.566669444444445,Summer
2006-01-17,22.2,11.630733333333334,Summer
2006-01-18,26.3,13.73621111111111,Summer
2006-01-19,31.5,14.064316666666667,Summer
2006-01-20,34.3,11.921655555555555,Summer
2006-01-21,37.6,13.819777777777777,Summer
2006-01-22,39.5,13.428344444444445,Summer
2006-01-23,23.4,11.806083333333333,Summer
2006-01-24,20.0,12.245233333333333,Summer
2006-01-25,33.1,13.777158333333333,Summer
2006-01-26,37.6,13.440369444444444,Summer
2006-01-27,35.7,11.0,Summer
2006-01-28,30.4,10.733205555555555,Summer
2006-01-29,32.7,11.972138888888889,Summer
2006-01-30,20.7,5.356344444444445,Summer
2006-01-31,24.2,12.182622222222223,Summer
2006-02-01,22.7,6.095091666666667,Summer
2006-02-02,21.7,9.647208333333333,Summer
2006-02-03,21.1,12.216611111111112,Summer
2006-02-04,22.5,12.911358333333332,Summer
2006-02-05,22.5,13.130786111111112,Summer
2006-02-06,22.3,10.945191666666668,Summer
2006-02-07,19.3,12.998541666666666,Summer
2006-02-08,30.7,13.0,Summer
2006-02-09,20.9,8.469408333333334,Summer
2006-02-10,18.4,12.891541666666667,Summer
2006-02-11,20.8,13.010330555555557,Summer
2006-02-12,28.7,13.0,Summer
2006-02-13,19.0,10.743586111111112,Summer
2006-02-14,21.0,10.169702777777777,Summer
2006-02-15,23.7,10.385238888888889,Summer
2006-02-16,29.7,11.064925,Summer
2006-02-17,33.7,13.0,Summer
2006-02-18,23.8,11.0,Summer
2006-02-19,20.8,8.550947222222222,Summer
2006-02-20,20.6,13.0,Summer
2006-02-21,22.6,12.998383333333333,Summer
2006-02-22,24.2,11.845272222222222,Summer
2006-02-23,33.3,12.963247222222224,Summer
2006-02-24,34.7,12.945786111111111,Summer
2006-02-25,30.0,6.154269444444444,Summer
2006-02-26,19.7,10.098588888888889,Summer
2006-02-27,21.2,12.877930555555556,Summer
2006-02-28,22.6,12.837488888888888,Summer
2006-03-01,23.0,12.796991666666667,Autumn
2006-03-02,31.7,12.756472222222223,Autumn
2006-03-03,32.2,12.715958333333333,Autumn
2006-03-04,29.6,12.67548611111111,Autumn
2006-03-05,26.6,12.085058333333333,Autumn
2006-03-06,20.2,11.601980555555555,Autumn
2006-03-07,19.2,8.720241666666666,Autumn
2006-03-08,23.0,12.514547222222223,Autumn
2006-03-09,26.6,12.47433611111111,Autumn
2006-03-10,23.6,12.4339,Autumn
2006-03-11,25.6,11.739072222222223,Autumn
2006-03-12,36.1,11.987758333333334,Autumn
2006-03-13,24.1,8.237577777777778,Autumn
2006-03-14,19.4,12.27043888888889,Autumn
2006-03-15,24.8,10.015341666666668,Autumn
2006-03-16,20.7,11.454819444444444,Autumn
2006-03-17,19.2,11.878627777777778,Autumn
2006-03-18,19.6,9.889669444444444,Autumn
2006-03-19,20.4,11.965405555555556,Autumn
2006-03-20,20.4,11.698430555555555,Autumn
2006-03-21,24.3,9.409541666666666,Autumn
2006-03-22,27.6,11.659244444444445,Autumn
2006-03-23,25.0,11.518561111111111,Autumn
2006-03-24,28.0,10.261169444444445,Autumn
2006-03-25,29.1,11.398397222222224,Autumn
2006-03-26,29.9,11.257352777777777,Autumn
2006-03-27,19.5,1.4885000000000002,Autumn
2006-03-28,24.7,11.0,Autumn
2006-03-29,28.1,11.116563888888889,Autumn
2006-03-30,21.3,10.101316666666666,Autumn
2006-03-31,19.7,6.3872888888888895,Autumn
2006-04-01,15.2,10.787591666666668,Autumn
2006-04-02,15.5,4.0076,Autumn
2006-04-03,17.5,8.086652777777777,Autumn
2006-04-04,19.1,6.201144444444444,Autumn
2006-04-05,18.8,7.532355555555555,Autumn
2006-04-06,15.3,10.799477777777778,Autumn
2006-04-07,15.3,10.575727777777779,Autumn
2006-04-08,15.9,9.369713888888889,Autumn
2006-04-09,15.9,3.048763888888889,Autumn
2006-04-10,21.8,8.208388888888889,Autumn
2006-04-11,25.0,10.921661111111112,Autumn
2006-04-12,19.6,10.897675,Autumn
2006-04-13,23.2,9.068922222222222,Autumn
2006-04-14,22.7,9.0,Autumn
2006-04-15,14.0,10.255194444444443,Autumn
2006-04-16,15.0,8.833630555555555,Autumn
2006-04-17,20.1,9.812472222222222,Autumn
2006-04-18,19.1,9.910841666666666,Autumn
2006-04-19,20.7,10.737777777777778,Autumn
2006-04-20,15.1,6.838997222222222,Autumn
2006-04-21,13.5,10.69373888888889,Autumn
2006-04-22,14.6,6.302941666666666,Autumn
2006-04-23,14.5,8.565938888888889,Autumn
2006-04-24,13.8,4.006663888888889,Autumn
2006-04-25,17.8,9.542575,Autumn
2006-04-26,19.5,10.575705555555556,Autumn
2006-04-27,19.6,10.539641666666666,Autumn
2006-04-28,21.3,8.50553611111111,Autumn
2006-04-29,16.6,4.482663888888889,Autumn
2006-04-30,15.9,3.4560944444444446,Autumn
2006-05-01,16.0,4.224836111111111,Autumn
2006-05-02,19.2,7.828044444444444,Autumn
2006-05-03,15.5,9.751919444444445,Autumn
2006-05-04,17.7,6.665263888888889,Autumn
2006-05-05,18.2,7.00755,Autumn
2006-05-06,16.6,6.568486111111111,Autumn
2006-05-07,16.8,7.0,Autumn
2006-05-08,13.9,8.155091666666667,Autumn
2006-05-09,15.1,3.8682222222222222,Autumn
2006-05-10,12.8,9.321938888888889,Autumn
2006-05-11,13.3,9.301016666666667,Autumn
2006-05-12,14.7,9.74955,Autumn
2006-05-13,14.4,7.116272222222222,Autumn
2006-05-14,14.2,0.011016666666666666,Autumn
2006-05-15,15.0,3.515836111111111,Autumn
2006-05-16,19.3,8.353419444444445,Autumn
2006-05-17,19.0,7.784180555555555,Autumn
2006-05-18,16.6,6.002425,Autumn
2006-05-19,19.2,9.274013888888888,Autumn
2006-05-20,12.3,9.410105555555555,Autumn
2006-05-21,13.4,7.538505555555555,Autumn
2006-05-22,11.9,8.753291666666666,Autumn
2006-05-23,13.3,7.849355555555555,Autumn
2006-05-24,14.9,8.699855555555555,Autumn
2006-05-25,14.5,8.716413888888889,Autumn
2006-05-26,14.1,6.047980555555555,Autumn
2006-05-27,12.6,8.743686111111112,Autumn
2006-05-28,13.3,6.292380555555556,Autumn
2006-05-29,11.3,8.067052777777777,Autumn
2006-05-30,14.8,9.20898888888889,Autumn
2006-05-31,15.6,9.215477777777778,Autumn
2006-06-01,14.7,8.537305555555555,Winter
2006-06-02,13.5,8.550627777777777,Winter
2006-06-03,13.6,9.047955555555555,Winter
2006-06-04,13.4,8.115305555555555,Winter
2006-06-05,12.4,7.850047222222222,Winter
2006-06-06,12.2,8.918780555555555,Winter
2006-06-07,12.2,7.579752777777778,Winter
2006-06-08,12.3,7.425680555555556,Winter
2006-06-09,12.9,8.048402777777778,Winter
2006-06-10,12.3,7.700783333333333,Winter
2006-06-11,10.4,9.088766666666666,Winter
2006-06-12,12.0,7.790152777777777,Winter
2006-06-13,12.2,7.508855555555556,Winter
2006-06-14,13.6,8.064383333333334,Winter
2006-06-15,14.0,8.315952777777778,Winter
2006-06-16,11.1,6.581463888888889,Winter
2006-06-17,12.4,4.668755555555555,Winter
2006-06-18,13.3,8.0,Winter
2006-06-19,13.4,7.842513888888889,Winter
2006-06-20,13.0,9.02268611111111,Winter
2006-06-21,15.9,8.372941666666666,Winter
2006-06-22,15.3,8.973855555555556,Winter
2006-06-23,13.4,4.013269444444445,Winter
2006-06-24,11.6,9.0,Winter
2006-06-25,12.9,8.955441666666667,Winter
2006-06-26,14.5,9.0,Winter
2006-06-27,11.9,5.0,Winter
2006-06-28,13.8,9.0,Winter
2006-06-29,13.9,9.0,Winter
2006-06-30,13.8,5.943716666666667,Winter
2006-07-01,13.6,1.3755166666666665,Winter
2006-07-02,10.8,0.0,Winter
2006-07-03,12.7,4.179697222222222,Winter
2006-07-04,15.1,7.184258333333334,Winter
2006-07-05,15.4,9.0,Winter
2006-07-06,12.5,8.604930555555555,Winter
2006-07-07,13.1,5.613266666666666,Winter
2006-07-08,13.7,5.692711111111111,Winter
2006-07-09,12.9,7.576552777777778,Winter
2006-07-10,13.0,7.684724999999999,Winter
2006-07-11,13.1,9.01238888888889,Winter
2006-07-12,11.1,8.907116666666667,Winter
2006-07-13,11.9,7.426005555555555,Winter
2006-07-14,14.1,5.384072222222223,Winter
2006-07-15,10.3,0.0,Winter
2006-07-16,12.8,0.09746388888888889,Winter
2006-07-17,13.0,3.7207444444444446,Winter
2006-07-18,13.0,9.0,Winter
2006-07-19,11.2,8.530949999999999,Winter
2006-07-20,11.4,8.946772222222222,Winter
2006-07-21,14.2,9.168774999999998,Winter
2006-07-22,14.2,9.0,Winter
2006-07-23,13.2,7.348994444444445,Winter
2006-07-24,12.4,7.356152777777778,Winter
2006-07-25,13.8,8.752075,Winter
2006-07-26,15.1,6.918444444444445,Winter
2006-07-27,13.8,6.062694444444444,Winter
2006-07-28,14.6,9.190425,Winter
2006-07-29,13.8,9.236369444444444,Winter
2006-07-30,14.8,8.352755555555555,Winter
2006-07-31,11.7,7.204650000000001,Winter
2006-08-01,12.0,8.083252777777778,Winter
2006-08-02,14.1,7.28455,Winter
2006-08-03,12.8,6.641905555555556,Winter
2006-08-04,13.1,8.78271111111111,Winter
2006-08-05,13.0,9.081861111111111,Winter
2006-08-06,13.1,7.529747222222222,Winter
2006-08-07,15.4,7.7884416666666665,Winter
2006-08-08,16.8,10.023902777777778,Winter
2006-08-09,14.9,9.398519444444444,Winter
2006-08-10,13.2,8.769627777777778,Winter
2006-08-11,13.7,9.968322222222222,Winter
2006-08-12,13.9,9.319988888888888,Winter
2006-08-13,16.7,9.990802777777777,Winter
2006-08-14,15.3,8.911988888888889,Winter
2006-08-15,14.1,10.49883611111111,Winter
2006-08-16,16.6,10.533249999999999,Winter
2006-08-17,15.0,10.381063888888889,Winter
2006-08-18,15.0,9.894680555555555,Winter
2006-08-19,14.5,9.350952777777778,Winter
2006-08-20,17.3,10.249236111111111,Winter
2006-08-21,18.0,9.494877777777777,Winter
2006-08-22,14.7,10.226263888888889,Winter
2006-08-23,15.0,9.15015,Winter
2006-08-24,11.8,1.398572222222222,Winter
2006-08-25,12.7,8.285069444444444,Winter
2006-08-26,14.1,10.511894444444444,Winter
2006-08-27,13.6,5.476769444444444,Winter
2006-08-28,14.9,8.637266666666667,Winter
2006-08-29,15.9,10.864294444444445,Winter
2006-08-30,20.2,10.878375,Winter
2006-08-31,21.5,10.89243611111111,Winter
2006-09-01,23.5,10.906477777777777,Spring
2006-09-02,24.2,9.095869444444444,Spring
2006-09-03,17.9,4.253908333333333,Spring
2006-09-04,12.6,10.116180555555555,Spring
2006-09-05,17.1,10.775697222222222,Spring
